0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.063610881,0.131033924,0.142857143,0.131033924,0.063610881,0,0,0,0,0
0,0,0,0,0.02402302,0.19232755,0.271568641,0.285714286,0.271568641,0.19232755,0.02402302,0,0,0,0
0,0,0,0,0.123154748,0.315411571,0.410984911,0.428571429,0.410984911,0.315411571,0.123154748,0,0,0,0
0,0,0,0,0.208798096,0.429207416,0.548246049,0.571428571,0.548246049,0.429207416,0.208798096,0,0,0,0
0,0,0,0,0.276149438,0.526963683,0.680561718,0.714285714,0.680561718,0.526963683,0.276149438,0,0,0,0
0,0,0,0,0.319753614,0.596838906,0.797969491,0.857142857,0.797969491,0.596838906,0.319753614,0,0,0,0
0,0,0,0.005085071,0.334923325,0.62299774,0.857142857,1,0.857142857,0.62299774,0.334923325,0.005085071,0,0,0
